State	series_id                     	year	period	       value	footnote_codes
NewYork	LAUCT367042000000005          	2014	M06	       14084	R
NewYork	LAUCT367042000000005          	2015	M06	       14373	R
NewYork	LAUCT367042000000006          	2010	M06	       14905	R
NewYork	LAUCT367042000000006          	2011	M06	       14773	R
NewYork	LAUCT367042000000006          	2012	M06	       15023	R
NewYork	LAUCT367042000000006          	2013	M06	       15100	R
NewYork	LAUCT367042000000006          	2014	M06	       14788	R
NewYork	LAUCT367042000000006          	2015	M06	       15057	R
NewYork	LAUCT367300000000003          	2010	M06	        10.5	R
NewYork	LAUCT367300000000003          	2011	M06	        10.2	R
NewYork	LAUCT367300000000003          	2012	M06	        11.0	R
NewYork	LAUCT367300000000003          	2013	M06	         9.3	R
NewYork	LAUCT367300000000003          	2014	M06	         7.5	R
NewYork	LAUCT367300000000003          	2015	M06	         6.9	R
NewYork	LAUCT367300000000004          	2010	M06	        6748	R
NewYork	LAUCT367300000000004          	2011	M06	        6396	R
NewYork	LAUCT367300000000004          	2012	M06	        6929	R
NewYork	LAUCT367300000000004          	2013	M06	        5841	R
NewYork	LAUCT367300000000004          	2014	M06	        4500	R
NewYork	LAUCT367300000000004          	2015	M06	        4120	R
NewYork	LAUCT367300000000005          	2010	M06	       57554	R
NewYork	LAUCT367300000000005          	2011	M06	       56137	R
NewYork	LAUCT367300000000005          	2012	M06	       56038	R
NewYork	LAUCT367300000000005          	2013	M06	       56675	R
NewYork	LAUCT367300000000005          	2014	M06	       55456	R
NewYork	LAUCT367300000000005          	2015	M06	       55205	R
NewYork	LAUCT367300000000006          	2010	M06	       64302	R
NewYork	LAUCT367300000000006          	2011	M06	       62533	R
NewYork	LAUCT367300000000006          	2012	M06	       62967	R
NewYork	LAUCT367300000000006          	2013	M06	       62516	R
NewYork	LAUCT367300000000006          	2014	M06	       59956	R
NewYork	LAUCT367300000000006          	2015	M06	       59325	R
NewYork	LAUCT367548400000003          	2010	M06	         9.6	R
NewYork	LAUCT367548400000003          	2011	M06	        10.0	R
NewYork	LAUCT367548400000003          	2012	M06	        10.5	R
NewYork	LAUCT367548400000003          	2013	M06	         8.8	R
NewYork	LAUCT367548400000003          	2014	M06	         6.9	R
NewYork	LAUCT367548400000003          	2015	M06	         6.4	R
NewYork	LAUCT367548400000004          	2010	M06	        2399	R
NewYork	LAUCT367548400000004          	2011	M06	        2413	R
NewYork	LAUCT367548400000004          	2012	M06	        2591	R
NewYork	LAUCT367548400000004          	2013	M06	        2151	R
NewYork	LAUCT367548400000004          	2014	M06	        1627	R
NewYork	LAUCT367548400000004          	2015	M06	        1519	R
NewYork	LAUCT367548400000005          	2010	M06	       22512	R
NewYork	LAUCT367548400000005          	2011	M06	       21716	R
NewYork	LAUCT367548400000005          	2012	M06	       22000	R
NewYork	LAUCT367548400000005          	2013	M06	       22428	R
NewYork	LAUCT367548400000005          	2014	M06	       21976	R
NewYork	LAUCT367548400000005          	2015	M06	       22197	R
NewYork	LAUCT367548400000006          	2010	M06	       24911	R
NewYork	LAUCT367548400000006          	2011	M06	       24129	R
NewYork	LAUCT367548400000006          	2012	M06	       24591	R
NewYork	LAUCT367548400000006          	2013	M06	       24579	R
NewYork	LAUCT367548400000006          	2014	M06	       23603	R
NewYork	LAUCT367548400000006          	2015	M06	       23716	R
NewYork	LAUCT367654000000003          	2010	M06	         9.1	R
NewYork	LAUCT367654000000003          	2011	M06	         9.6	R
NewYork	LAUCT367654000000003          	2012	M06	        10.4	R
NewYork	LAUCT367654000000003          	2013	M06	         9.4	R
NewYork	LAUCT367654000000003          	2014	M06	         8.1	R
NewYork	LAUCT367654000000003          	2015	M06	         6.8	R
NewYork	LAUCT367654000000004          	2010	M06	        2443	R
NewYork	LAUCT367654000000004          	2011	M06	        2480	R
NewYork	LAUCT367654000000004          	2012	M06	        2721	R
NewYork	LAUCT367654000000004          	2013	M06	        2412	R
NewYork	LAUCT367654000000004          	2014	M06	        2002	R
NewYork	LAUCT367654000000004          	2015	M06	        1632	R
NewYork	LAUCT367654000000005          	2010	M06	       24426	R
NewYork	LAUCT367654000000005          	2011	M06	       23340	R
NewYork	LAUCT367654000000005          	2012	M06	       23371	R
NewYork	LAUCT367654000000005          	2013	M06	       23324	R
NewYork	LAUCT367654000000005          	2014	M06	       22588	R
NewYork	LAUCT367654000000005          	2015	M06	       22539	R
NewYork	LAUCT367654000000006          	2010	M06	       26869	R
NewYork	LAUCT367654000000006          	2011	M06	       25820	R
NewYork	LAUCT367654000000006          	2012	M06	       26092	R
NewYork	LAUCT367654000000006          	2013	M06	       25736	R
NewYork	LAUCT367654000000006          	2014	M06	       24590	R
NewYork	LAUCT367654000000006          	2015	M06	       24171	R
NewYork	LAUCT367670500000003          	2010	M06	         7.3	R
NewYork	LAUCT367670500000003          	2011	M06	         7.5	R
NewYork	LAUCT367670500000003          	2012	M06	         8.0	R
NewYork	LAUCT367670500000003          	2013	M06	         6.4	R
NewYork	LAUCT367670500000003          	2014	M06	         5.2	R
NewYork	LAUCT367670500000003          	2015	M06	         4.8	R
NewYork	LAUCT367670500000004          	2010	M06	        1459	R
NewYork	LAUCT367670500000004          	2011	M06	        1482	R
NewYork	LAUCT367670500000004          	2012	M06	        1591	R
NewYork	LAUCT367670500000004          	2013	M06	        1283	R
NewYork	LAUCT367670500000004          	2014	M06	        1022	R
NewYork	LAUCT367670500000004          	2015	M06	         959	R
NewYork	LAUCT367670500000005          	2010	M06	       18437	R
NewYork	LAUCT367670500000005          	2011	M06	       18162	R
NewYork	LAUCT367670500000005          	2012	M06	       18414	R
NewYork	LAUCT367670500000005          	2013	M06	       18856	R
NewYork	LAUCT367670500000005          	2014	M06	       18659	R
NewYork	LAUCT367670500000005          	2015	M06	       19111	R
NewYork	LAUCT367670500000006          	2010	M06	       19896	R
NewYork	LAUCT367670500000006          	2011	M06	       19644	R
NewYork	LAUCT367670500000006          	2012	M06	       20005	R
NewYork	LAUCT367670500000006          	2013	M06	       20139	R
NewYork	LAUCT367670500000006          	2014	M06	       19681	R
NewYork	LAUCT367670500000006          	2015	M06	       20070	R
NewYork	LAUCT367860800000003          	2010	M06	         8.4	R
NewYork	LAUCT367860800000003          	2011	M06	         9.1	R
NewYork	LAUCT367860800000003          	2012	M06	         9.0	R
NewYork	LAUCT367860800000003          	2013	M06	         9.2	R
NewYork	LAUCT367860800000003          	2014	M06	         6.4	R
NewYork	LAUCT367860800000003          	2015	M06	         6.0	R
NewYork	LAUCT367860800000004          	2010	M06	        1066	R
NewYork	LAUCT367860800000004          	2011	M06	        1126	R
NewYork	LAUCT367860800000004          	2012	M06	        1106	R
NewYork	LAUCT367860800000004          	2013	M06	        1141	R
NewYork	LAUCT367860800000004          	2014	M06	         749	R
NewYork	LAUCT367860800000004          	2015	M06	         693	R
NewYork	LAUCT367860800000005          	2010	M06	       11629	R
NewYork	LAUCT367860800000005          	2011	M06	       11195	R
NewYork	LAUCT367860800000005          	2012	M06	       11119	R
NewYork	LAUCT367860800000005          	2013	M06	       11218	R
NewYork	LAUCT367860800000005          	2014	M06	       10908	R
NewYork	LAUCT367860800000005          	2015	M06	       10893	R
NewYork	LAUCT367860800000006          	2010	M06	       12695	R
NewYork	LAUCT367860800000006          	2011	M06	       12321	R
NewYork	LAUCT367860800000006          	2012	M06	       12225	R
NewYork	LAUCT367860800000006          	2013	M06	       12359	R
NewYork	LAUCT367860800000006          	2014	M06	       11657	R
NewYork	LAUCT367860800000006          	2015	M06	       11586	R
NewYork	LAUCT368167700000003          	2010	M06	         6.3	R
NewYork	LAUCT368167700000003          	2011	M06	         6.1	R
NewYork	LAUCT368167700000003          	2012	M06	         6.6	R
NewYork	LAUCT368167700000003          	2013	M06	         5.7	R
NewYork	LAUCT368167700000003          	2014	M06	         4.2	R
NewYork	LAUCT368167700000003          	2015	M06	         3.8	R
NewYork	LAUCT368167700000004          	2010	M06	        2036	R
NewYork	LAUCT368167700000004          	2011	M06	        1932	R
NewYork	LAUCT368167700000004          	2012	M06	        2105	R
NewYork	LAUCT368167700000004          	2013	M06	        1837	R
NewYork	LAUCT368167700000004          	2014	M06	        1338	R
NewYork	LAUCT368167700000004          	2015	M06	        1231	R
NewYork	LAUCT368167700000005          	2010	M06	       30229	R
NewYork	LAUCT368167700000005          	2011	M06	       29701	R
NewYork	LAUCT368167700000005          	2012	M06	       29968	R
NewYork	LAUCT368167700000005          	2013	M06	       30627	R
NewYork	LAUCT368167700000005          	2014	M06	       30302	R
NewYork	LAUCT368167700000005          	2015	M06	       31036	R
NewYork	LAUCT368167700000006          	2010	M06	       32265	R
NewYork	LAUCT368167700000006          	2011	M06	       31633	R
NewYork	LAUCT368167700000006          	2012	M06	       32073	R
NewYork	LAUCT368167700000006          	2013	M06	       32464	R
NewYork	LAUCT368167700000006          	2014	M06	       31640	R
NewYork	LAUCT368167700000006          	2015	M06	       32267	R
NewYork	LAUCT368400000000003          	2010	M06	         8.6	R
NewYork	LAUCT368400000000003          	2011	M06	         8.4	R
NewYork	LAUCT368400000000003          	2012	M06	         8.8	R
NewYork	LAUCT368400000000003          	2013	M06	         7.7	R
NewYork	LAUCT368400000000003          	2014	M06	         6.2	R
NewYork	LAUCT368400000000003          	2015	M06	         5.7	R
NewYork	LAUCT368400000000004          	2010	M06	        8343	R
NewYork	LAUCT368400000000004          	2011	M06	        7984	R
NewYork	LAUCT368400000000004          	2012	M06	        8560	R
NewYork	LAUCT368400000000004          	2013	M06	        7551	R
NewYork	LAUCT368400000000004          	2014	M06	        5894	R
NewYork	LAUCT368400000000004          	2015	M06	        5481	R
NewYork	LAUCT368400000000005          	2010	M06	       89021	R
NewYork	LAUCT368400000000005          	2011	M06	       87614	R
NewYork	LAUCT368400000000005          	2012	M06	       88530	R
NewYork	LAUCT368400000000005          	2013	M06	       90263	R
NewYork	LAUCT368400000000005          	2014	M06	       89448	R
NewYork	LAUCT368400000000005          	2015	M06	       91152	R
NewYork	LAUCT368400000000006          	2010	M06	       97364	R
NewYork	LAUCT368400000000006          	2011	M06	       95598	R
NewYork	LAUCT368400000000006          	2012	M06	       97090	R
NewYork	LAUCT368400000000006          	2013	M06	       97814	R
NewYork	LAUCT368400000000006          	2014	M06	       95342	R
NewYork	LAUCT368400000000006          	2015	M06	       96633	R
NewYork	LAUDV362052400000003          	2010	M06	         7.5	R
NewYork	LAUDV362052400000003          	2011	M06	         7.5	R
NewYork	LAUDV362052400000003          	2012	M06	         8.0	R
NewYork	LAUDV362052400000003          	2013	M06	         6.7	R
NewYork	LAUDV362052400000003          	2014	M06	         5.2	R
NewYork	LAUDV362052400000003          	2015	M06	         4.6	R
NewYork	LAUDV362052400000004          	2010	M06	       15466	R
NewYork	LAUDV362052400000004          	2011	M06	       14931	R
NewYork	LAUDV362052400000004          	2012	M06	       16102	R
NewYork	LAUDV362052400000004          	2013	M06	       13492	R
NewYork	LAUDV362052400000004          	2014	M06	       10113	R
NewYork	LAUDV362052400000004          	2015	M06	        9052	R
NewYork	LAUDV362052400000005          	2010	M06	      189548	R
NewYork	LAUDV362052400000005          	2011	M06	      184094	R
NewYork	LAUDV362052400000005          	2012	M06	      184865	R
NewYork	LAUDV362052400000005          	2013	M06	      187817	R
NewYork	LAUDV362052400000005          	2014	M06	      185502	R
NewYork	LAUDV362052400000005          	2015	M06	      188141	R
NewYork	LAUDV362052400000006          	2010	M06	      205014	R
NewYork	LAUDV362052400000006          	2011	M06	      199025	R
NewYork	LAUDV362052400000006          	2012	M06	      200967	R
NewYork	LAUDV362052400000006          	2013	M06	      201309	R
NewYork	LAUDV362052400000006          	2014	M06	      195615	R
NewYork	LAUDV362052400000006          	2015	M06	      197193	R
NewYork	LAUDV363500400000003          	2010	M06	         7.2	R
NewYork	LAUDV363500400000003          	2011	M06	         7.1	R
NewYork	LAUDV363500400000003          	2012	M06	         7.6	R
NewYork	LAUDV363500400000003          	2013	M06	         6.3	R
NewYork	LAUDV363500400000003          	2014	M06	         4.9	R
NewYork	LAUDV363500400000003          	2015	M06	         4.5	R
NewYork	LAUDV363500400000004          	2010	M06	      107849	R
NewYork	LAUDV363500400000004          	2011	M06	      104655	R
NewYork	LAUDV363500400000004          	2012	M06	      113615	R
NewYork	LAUDV363500400000004          	2013	M06	       96302	R
NewYork	LAUDV363500400000004          	2014	M06	       73058	R
NewYork	LAUDV363500400000004          	2015	M06	       67706	R
NewYork	LAUDV363500400000005          	2010	M06	     1388005	R
NewYork	LAUDV363500400000005          	2011	M06	     1369089	R
NewYork	LAUDV363500400000005          	2012	M06	     1388245	R
NewYork	LAUDV363500400000005          	2013	M06	     1423025	R
NewYork	LAUDV363500400000005          	2014	M06	     1407023	R
NewYork	LAUDV363500400000005          	2015	M06	     1437443	R
NewYork	LAUDV363500400000006          	2010	M06	     1495854	R
NewYork	LAUDV363500400000006          	2011	M06	     1473744	R
NewYork	LAUDV363500400000006          	2012	M06	     1501860	R
NewYork	LAUDV363500400000006          	2013	M06	     1519327	R
NewYork	LAUDV363500400000006          	2014	M06	     1480081	R
NewYork	LAUDV363500400000006          	2015	M06	     1505149	R
NewYork	LAUDV363561400000003          	2010	M06	         9.0	R
